"Id","ProdName","BrandName","Category1Name","username","country_code","city","state","country","OrderId","Price","Discount","CurrencyName","invoiceDate","is_returned","on_website"
"66658","Birkin 35(Stamp:Square F, Silver Hardware)","Hermes","Hand Bag","LXR&CO Soho","",\N,\N,\N,"3645","11995.00","0.00","USD","2016-06-16 13:46:07","0","0"
"57071","2 Fold Long Wallet","Louis Vuitton","SLG","LXR&CO Soho","",\N,\N,\N,"3645","557.07","0.00","USD","2016-06-16 13:46:07","0","0"
"61314","Pegase 45","Louis Vuitton","Suit Case/Trunk","LXR&CO Soho","",\N,\N,\N,"3645","2789.07","0.00","USD","2016-06-16 13:46:07","0","0"
"71620","constance","Hermes","Belt","LXR&CO Soho","",\N,\N,\N,"3645","470.25","0.00","USD","2016-06-16 13:46:07","0","0"
"140742","Sac Roady","Yves Saint Laurent","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16315","595.00","0.00","CAD","2016-06-02 13:27:40","0","1"
"134229"," FT0369 01B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16315","195.00","0.00","CAD","2016-06-02 13:27:40","0","1"
"137904","Accessory Pouch 24","Louis Vuitton","Pochette","LXR&CO HBC Toronto","CA",\N,\N,\N,"16351","595.00","0.00","CAD","2016-06-03 12:26:01","0","1"
"122696","Enamel Bangle","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"16351","445.00","0.00","CAD","2016-06-03 12:26:01","0","1"
"134010"," FT0319 32B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16351","195.00","0.00","CAD","2016-06-03 12:26:01","0","1"
"131628","Cage d'H Pendant Necklace","Hermes","Necklace","LXR&CO HBC Toronto","CA",\N,\N,\N,"16385","345.00","0.00","CAD","2016-06-06 13:27:41","0","1"
"131585","Poste et Cavalerie","Hermes","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"16416","195.00","0.00","CAD","2016-06-06 13:28:39","0","1"
"94786","Box for scarf","Hermes","Box","LXR&CO HBC Toronto","CA",\N,\N,\N,"16416","45.00","0.00","CAD","2016-06-06 13:28:39","0","1"
"121800","Wallet","Gucci","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"16429","295.00","0.00","CAD","2016-06-06 13:29:40","0","1"
"134066"," FT0330 03B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16483","195.00","0.00","CAD","2016-06-08 13:42:59","0","1"
"126696","GG Logo Waist Belt","Gucci","Belt","LXR&CO HBC Toronto","CA",\N,\N,\N,"16483","145.00","0.00","CAD","2016-06-08 13:42:59","0","1"
"136251","French Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"16522","545.00","0.00","CAD","2016-06-08 13:43:54","0","1"
"134582","Sirius 45","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16579","995.00","0.00","CAD","2016-06-10 13:25:32","0","1"
"126677","Veau Glace Chain Shoulder Bag","Prada","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16579","422.75","22.25","CAD","2016-06-10 13:25:32","0","1"
"135072","Jumbo Bracelet","Hermes","Bracelet (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"16579","245.00","0.00","CAD","2016-06-10 13:25:32","0","1"
"118500","Speedy 35","Louis Vuitton","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16579","995.00","0.00","CAD","2016-06-10 13:25:32","0","1"
"115584","Mini Speedy Bandouliere","Louis Vuitton","Pouch/Case/Pochette","LXR&CO HBC Toronto","CA",\N,\N,\N,"16598","470.25","24.75","CAD","2016-06-11 12:44:47","0","1"
"134725","Ellipse MM","Louis Vuitton","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16598","795.00","0.00","CAD","2016-06-11 12:44:47","0","1"
"137446","Sorbonne","Louis Vuitton","Briefcase","LXR&CO HBC Toronto","CA",\N,\N,\N,"16598","1495.00","0.00","CAD","2016-06-11 12:44:47","0","1"
"104834","Keepall 60 Bandouliere","Louis Vuitton","Travel/Sports/Backpack","LXR&CO HBC Toronto","CA",\N,\N,\N,"16636","1195.00","0.00","CAD","2016-06-13 14:05:06","0","1"
"137021","Agenda PM","Louis Vuitton","Agenda cover","LXR&CO HBC Toronto","CA",\N,\N,\N,"16639","280.25","14.75","CAD","2016-06-13 14:05:43","0","1"
"136323","Keepall 50 Bandouliere","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16639","1595.00","0.00","CAD","2016-06-13 14:05:43","0","1"
"126422","Enamel Bangle","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"16698","445.00","0.00","CAD","2016-06-15 14:30:15","0","1"
"125021","Reverie","Louis Vuitton","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16698","895.00","0.00","CAD","2016-06-15 14:30:15","0","1"
"124920","Crossbody Bag","Louis Vuitton","Crossbody Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16698","1095.00","0.00","CAD","2016-06-15 14:30:15","0","1"
"113611","Pochette Marelle","Louis Vuitton","Waist Pouch","LXR&CO HBC Toronto","CA",\N,\N,\N,"16731","695.00","0.00","CAD","2016-06-16 13:42:07","0","1"
"135516","Cufflinks and Case","Louis Vuitton","Cuff-Links","LXR&CO HBC Toronto","CA",\N,\N,\N,"16731","445.00","0.00","CAD","2016-06-16 13:42:07","0","1"
"137691","Shoulder Bag","Fendi","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16741","335.75","59.25","CAD","2016-06-17 14:07:53","0","1"
"134553","Enamel Bangle","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"16741","378.25","66.75","CAD","2016-06-17 14:07:53","0","1"
"136370","Speedy 35","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16788","760.75","134.25","CAD","2016-06-21 13:47:43","0","1"
"134105"," FT0339 28W","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16788","165.75","29.25","CAD","2016-06-21 13:47:43","0","1"
"124550","Stole","Louis Vuitton","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"16788","505.75","89.25","CAD","2016-06-21 13:47:43","0","1"
"125038","Rosewood Avenue","Louis Vuitton","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16788","1015.75","179.25","CAD","2016-06-21 13:47:43","0","1"
"113825","---","Dior","Hand Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16829","250.75","44.25","CAD","2016-06-21 13:52:11","0","1"
"134007"," FT0319 32B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16850","165.75","29.25","CAD","2016-06-21 13:52:37","0","1"
"144501","Adhafera 7905 16D 5714 BS","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16873","175.00","0.00","CAD","2016-06-21 13:54:36","1","1"
"110373","Soho Chain Shoulder Bag","Gucci","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16873","1295.00","0.00","CAD","2016-06-21 13:54:36","0","1"
"134016"," FT0322 28F","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16903","195.00","0.00","CAD","2016-06-22 13:53:48","0","1"
"144517","Cartouchiere MM","Louis Vuitton","Crossbody Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16903","695.00","0.00","CAD","2016-06-22 13:53:48","0","1"
"143837","Keepall 55","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16903","1295.00","0.00","CAD","2016-06-22 13:53:48","0","1"
"144501","Adhafera 7905 16D 5714 BS","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16904","175.00","0.00","CAD","2016-06-22 13:53:28","0","1"
"134067"," FT0330 03B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16927","165.75","29.25","CAD","2016-06-23 14:09:56","0","1"
"119941","Evelyne I GM","Hermes","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16929","1995.00","0.00","CAD","2016-06-23 14:10:09","0","1"
"141536","Gobelins","Louis Vuitton","Backpack","LXR&CO HBC Toronto","CA",\N,\N,\N,"16929","995.00","0.00","CAD","2016-06-23 14:10:09","0","1"
"122239","Crossbody Bag","Louis Vuitton","Crossbody Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16929","995.00","0.00","CAD","2016-06-23 14:10:09","0","1"
"131735","Shawl","Louis Vuitton","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"16955","595.00","0.00","CAD","2016-06-27 13:16:17","0","1"
"131541","Two Way Bag","Miu Miu","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16955","535.50","59.50","CAD","2016-06-27 13:16:17","0","1"
"125170","Two Way Bag","Miu Miu","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16955","535.50","59.50","CAD","2016-06-27 13:16:17","0","1"
"143657","Zippy Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","795.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"133914"," RC888S 83G","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","175.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"137917","Croisette PM","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","1095.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"122917","Stratos 50","Louis Vuitton","Trunk","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","695.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"131448","First","Balenciaga","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","895.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"127404","Clic-Clac H Bracelet","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","595.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"104330","Clip-on Earrings","Hermes","Jewelry","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","395.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"121567","Gathered Leather Tote","Miu Miu","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"16973","495.00","0.00","CAD","2016-06-27 13:17:11","0","1"
"136231","Coeur Heart Bag Charm","Louis Vuitton","Bag charm","LXR&CO HBC Toronto","CA",\N,\N,\N,"17003","445.00","0.00","CAD","2016-06-27 13:22:16","0","1"
"139064","Speedy 30","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17016","795.00","0.00","CAD","2016-06-27 13:23:00","0","1"
"143493","Long Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17073","275.00","0.00","CAD","2016-06-28 13:40:35","0","1"
"131715","Long Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17073","345.00","0.00","CAD","2016-06-28 13:40:35","0","1"
"134081"," FT0330 20F","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17073","195.00","0.00","CAD","2016-06-28 13:40:35","0","1"
"116146","Horizontal Zipper Cabas","Celine","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17073","795.00","0.00","CAD","2016-06-28 13:40:35","0","1"
"137036","Agenda PM","Louis Vuitton","Agenda cover","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","295.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"131817","Accessory Pouch","Louis Vuitton","Pouch","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","295.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"135411","Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","445.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"144001","Sac Flanerie 45","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","1295.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"137281","Vavin GM","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","795.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"135094","Small Notebook Cover","Hermes","Agenda cover","LXR&CO HBC Toronto","CA",\N,\N,\N,"17096","245.00","0.00","CAD","2016-06-29 13:06:43","0","1"
"143602","Key Case","Louis Vuitton","Key chain","LXR&CO HBC Toronto","CA",\N,\N,\N,"17115","195.00","0.00","CAD","2016-06-30 13:21:46","0","1"
"137467","Speedy 25","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17115","1095.00","0.00","CAD","2016-06-30 13:21:46","0","1"
"117430","Cosmetic Pouch","Louis Vuitton","Pouch/Case/Pochette","LXR&CO HBC Toronto","CA",\N,\N,\N,"17138","495.00","0.00","CAD","2016-07-05 15:17:39","0","1"
"121638","Tote","Cartier","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17138","595.00","0.00","CAD","2016-07-05 15:17:39","0","1"
"109394","Tote","Gucci","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17138","395.00","0.00","CAD","2016-07-05 15:17:39","0","1"
"124391","Tote","Fendi","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17177","565.00","30.00","CAD","2016-07-05 15:18:30","0","1"
"137896","Hampstead MM","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17177","1765.00","30.00","CAD","2016-07-05 15:18:30","0","1"
"137368","Mini Speedy ","Louis Vuitton","Pouch","LXR&CO HBC Toronto","CA",\N,\N,\N,"17207","465.00","30.00","CAD","2016-07-05 15:25:08","0","1"
"143090","Key Chain","Louis Vuitton","Key chain","LXR&CO HBC Toronto","CA",\N,\N,\N,"17225","115.00","30.00","CAD","2016-07-05 15:26:49","0","1"
"143655","French Purse","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","295.00","0.00","CAD","2016-07-05 15:27:45","0","1"
"133925"," RC891S 28F","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","75.00","0.00","CAD","2016-07-05 15:27:45","0","1"
"121807","French Purse","Gucci","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","345.00","0.00","CAD","2016-07-05 15:27:45","0","1"
"118322","Accessory Pouch","Louis Vuitton","Pouch/Case/Pochette","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","195.00","0.00","CAD","2016-07-05 15:27:45","0","1"
"121473","Shoulder Bag","Ferragamo","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","465.00","30.00","CAD","2016-07-05 15:27:45","0","1"
"143649","Noe","Louis Vuitton","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17255","965.00","30.00","CAD","2016-07-05 15:27:45","0","1"
"136376","Noe","Louis Vuitton","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17262","695.00","0.00","CAD","2016-07-05 15:27:46","0","1"
"121712","Scarf","Louis Vuitton","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"17301","395.00","0.00","CAD","2016-07-06 13:48:32","0","1"
"143002","Missoni Multicolor Blue/ Green Scarf","Not Specified","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"17326","125.00","0.00","CAD","2016-07-07 13:58:16","0","1"
"128053","Shoulder Bag","Cartier","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17339","445.00","0.00","CAD","2016-07-08 14:12:32","0","1"
"135110","Initiales Key Ring","Louis Vuitton","Key chain","LXR&CO HBC Toronto","CA",\N,\N,\N,"17339","245.00","0.00","CAD","2016-07-08 14:12:32","0","1"
"131598","Bangle","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"17339","545.00","0.00","CAD","2016-07-08 14:12:32","0","1"
"126666","Wood and Leather Handbag","Gucci","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17339","695.00","0.00","CAD","2016-07-08 14:12:32","0","1"
"122721","Kelly Ring","Hermes","Ring","LXR&CO HBC Toronto","CA",\N,\N,\N,"17339","395.00","0.00","CAD","2016-07-08 14:12:32","0","1"
"134383","Saumur 43","Louis Vuitton","Messenger Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17407","1195.00","0.00","CAD","2016-07-12 13:44:57","0","1"
"134020"," FT0322 28J","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17407","195.00","0.00","CAD","2016-07-12 13:44:57","0","1"
"144008","Batignolles Horizontal","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17413","1395.00","0.00","CAD","2016-07-12 13:46:58","0","1"
"143915","Cabas Piano","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17413","995.00","0.00","CAD","2016-07-12 13:46:58","1","1"
"140145","Ellipse MM","Louis Vuitton","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17432","995.00","0.00","CAD","2016-07-13 14:54:52","0","1"
"123323","Travel Bag ","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17457","1095.00","0.00","CAD","2016-07-12 13:47:25","0","1"
"134766","Papillon 30","Louis Vuitton","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17481","595.00","0.00","CAD","2016-07-14 13:51:32","0","1"
"125225","Tote","Prada","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17481","345.00","0.00","CAD","2016-07-14 13:51:32","0","1"
"146469","Neverfull MM","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17481","1295.00","0.00","CAD","2016-07-14 13:51:32","0","1"
"134436","Popincourt Haut","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17481","995.00","0.00","CAD","2016-07-14 13:51:32","0","1"
"119923","Saint-Jacques","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17481","895.00","0.00","CAD","2016-07-14 13:51:32","0","1"
"131986","Mamma Baguette","Fendi","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17506","695.00","0.00","CAD","2016-07-15 13:36:03","0","1"
"144584","Bucket","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17506","595.00","0.00","CAD","2016-07-15 13:36:03","0","1"
"126554","Michele Signature Deco Diamond Chronograph Watch","Not Specified","Watch","LXR&CO HBC Toronto","CA",\N,\N,\N,"17506","1705.25","89.75","CAD","2016-07-15 13:36:03","0","1"
"134001"," FT0319 28F","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17535","145.00","50.00","CAD","2016-07-16 12:48:58","0","1"
"61824","Accessory Case","Louis Vuitton","SLG","LXR&CO HBC Toronto","CA",\N,\N,\N,"17535","75.00","0.00","CAD","2016-07-16 12:48:58","0","1"
"143550","Scarf Ring","Hermes","Ring","LXR&CO HBC Toronto","CA",\N,\N,\N,"17551","175.00","0.00","CAD","2016-07-19 13:58:54","0","1"
"137301","Saumur 30","Louis Vuitton","Crossbody Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17551","1095.00","0.00","CAD","2016-07-19 13:58:54","0","1"
"143801","Cabas Mezzo","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17574","795.00","0.00","CAD","2016-07-19 13:59:13","0","1"
"134184"," FT0363 41G","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17593","97.50","97.50","CAD","2016-07-19 14:01:11","0","1"
"134002"," FT0319 28F","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17593","195.00","0.00","CAD","2016-07-19 14:01:11","0","1"
"143673","Pouch","Louis Vuitton","Pouch","LXR&CO HBC Toronto","CA",\N,\N,\N,"17593","245.00","0.00","CAD","2016-07-19 14:01:11","0","1"
"143083","Tote Bag","Coach","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17602","125.00","0.00","CAD","2016-07-20 13:26:00","0","1"
"121023","Classic Web Shoulder Bag","Gucci","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17602","445.00","0.00","CAD","2016-07-20 13:26:00","0","1"
"146297","Keepall 50 Bandouliere","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17635","1195.00","0.00","CAD","2016-07-21 13:58:35","0","1"
"139990","Sologne","Louis Vuitton","Crossbody Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17758","1095.00","0.00","CAD","2016-07-22 14:38:52","0","1"
"135522","Brazza","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17758","545.00","0.00","CAD","2016-07-22 14:38:52","1","1"
"125513","Scarf","Celine","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"17758","195.00","0.00","CAD","2016-07-22 14:38:52","0","1"
"124516","Tri Fold Wallet","Prada","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","395.00","0.00","CAD","2016-07-26 14:14:56","1","1"
"147486","Tresors Retrouves","Hermes","Scarf","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","345.00","0.00","CAD","2016-07-26 14:14:56","0","1"
"113204","Ring","Hermes","Jewelry","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","245.00","0.00","CAD","2016-07-26 14:14:56","0","1"
"146024","Enamel Bangle","Hermes","Bangle (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","295.00","50.00","CAD","2016-07-26 14:14:56","0","1"
"133839"," RC849S C91","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","87.50","87.50","CAD","2016-07-26 14:14:56","0","1"
"134250"," FT0373 74B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","195.00","0.00","CAD","2016-07-26 14:14:56","0","1"
"150143","Tresor Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17789","195.00","0.00","CAD","2016-07-26 14:14:56","0","1"
"147460","Neverfull MM","Louis Vuitton","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17820","1295.00","0.00","CAD","2016-07-26 14:26:16","0","1"
"118164","Tote","Gucci","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17820","545.00","0.00","CAD","2016-07-26 14:26:16","0","1"
"133948"," RC898S 20B","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17850","87.50","87.50","CAD","2016-07-26 14:27:09","0","1"
"133480","YSL 2331/S YXI 57NR","Yves Saint Laurent","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17850","175.00","0.00","CAD","2016-07-26 14:27:09","0","1"
"126199","Mini Looping","Louis Vuitton","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17850","795.00","0.00","CAD","2016-07-26 14:27:09","0","1"
"124516","Tri Fold Wallet","Prada","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17853","395.00","0.00","CAD","2016-07-26 14:27:10","0","1"
"133702","YSL 6351/S B80 5670","Yves Saint Laurent","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17870","175.00","0.00","CAD","2016-07-26 14:29:41","0","1"
"134160"," FT0347 56R","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17891","97.50","97.50","CAD","2016-07-27 14:15:27","0","1"
"133996"," FT0285 53V","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"17891","195.00","0.00","CAD","2016-07-27 14:15:27","0","1"
"140123","Marelle Sac a Dos","Louis Vuitton","Backpack","LXR&CO HBC Toronto","CA",\N,\N,\N,"17891","1195.00","0.00","CAD","2016-07-27 14:15:27","0","1"
"147844","Jumbo Bracelet","Hermes","Bracelet (Metal)","LXR&CO HBC Toronto","CA",\N,\N,\N,"17891","245.00","0.00","CAD","2016-07-27 14:15:27","0","1"
"149871","Zippy Wallet","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17919","795.00","0.00","CAD","2016-07-28 13:47:43","0","1"
"124377","Tote","Gucci","Tote Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17919","895.00","0.00","CAD","2016-07-28 13:47:43","0","1"
"120112","Marcie Hobo","Chloe","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17919","995.00","0.00","CAD","2016-07-28 13:47:43","0","1"
"135522","Brazza","Louis Vuitton","Wallets","LXR&CO HBC Toronto","CA",\N,\N,\N,"17920","545.00","0.00","CAD","2016-07-28 13:47:38","0","1"
"146284","Keepall 50","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"17952","895.00","0.00","CAD","2016-07-29 13:30:00","0","1"
"147861","Regate Scarf Ring","Hermes","Scarf Ring","LXR&CO HBC Toronto","CA",\N,\N,\N,"17971","195.00","0.00","CAD","2016-08-01 14:52:07","0","1"
"140774","Chain Shoulder Bag","Prada","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"18000","345.00","0.00","CAD","2016-08-01 14:53:17","0","1"
"134045"," FT0325 03F","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18000","195.00","0.00","CAD","2016-08-01 14:53:17","0","1"
"146273","Keepall 55","Louis Vuitton","Travel Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"18010","995.00","0.00","CAD","2016-08-01 14:53:19","0","1"
"143101","Christine","Hermes","Shoulder Bag","LXR&CO HBC Toronto","CA",\N,\N,\N,"18035","1595.00","0.00","CAD","2016-08-02 13:37:34","0","1"
"92003","1500 L Timepiece","Gucci","Watch","LXR&CO HBC Toronto","CA",\N,\N,\N,"18035","245.00","0.00","CAD","2016-08-02 13:37:34","0","1"
"133902"," RC831S 28B","Roberto cavalli","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18085","87.50","87.50","CAD","2016-08-03 14:26:14","0","1"
"149346","Panthere Handbag","Cartier","Handbag","LXR&CO HBC Toronto","CA",\N,\N,\N,"18111","545.00","0.00","CAD","2016-08-04 14:30:04","0","1"
"133388","SL1 919 59EC","Yves Saint Laurent","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18111","87.50","87.50","CAD","2016-08-04 14:30:04","0","1"
"134009"," FT0319 32B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18111","195.00","0.00","CAD","2016-08-04 14:30:04","0","1"
"119797","Speedy 25","Louis Vuitton","Travel/Sports/Backpack","LXR&CO HBC Toronto","CA",\N,\N,\N,"18111","795.00","0.00","CAD","2016-08-04 14:30:04","0","1"
"133451","SL53 TYP 49EJ","Yves Saint Laurent","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18139","87.50","87.50","CAD","2016-08-05 14:36:10","0","1"
"134266"," FT0376 90B","Tom ford","Sunglasses","LXR&CO HBC Toronto","CA",\N,\N,\N,"18139","195.00","0.00","CAD","2016-08-05 14:36:10","0","1"
