j2n6s300_joint_1	j2n6s300_joint_2	j2n6s300_joint_3	j2n6s300_joint_4	j2n6s300_joint_5	j2n6s300_joint_6	j2n6s300_joint_finger_1	j2n6s300_joint_finger_2	j2n6s300_joint_finger_3	j2n6s300_joint_1-velocity	j2n6s300_joint_2-velocity	j2n6s300_joint_3-velocity	j2n6s300_joint_4-velocity	j2n6s300_joint_5-velocity	j2n6s300_joint_6-velocity	j2n6s300_joint_finger_1-velocity	j2n6s300_joint_finger_2-velocity	j2n6s300_joint_finger_3-velocity	j2n6s300_joint_1-effort	j2n6s300_joint_2-effort	j2n6s300_joint_3-effort	j2n6s300_joint_4-effort	j2n6s300_joint_5-effort	j2n6s300_joint_6-effort	j2n6s300_joint_finger_1-effort	j2n6s300_joint_finger_2-effort	j2n6s300_joint_finger_3-effort	j2n6s300::j2n6s300_link_finger_1-x	j2n6s300::j2n6s300_link_finger_1-y	j2n6s300::j2n6s300_link_finger_1-z	j2n6s300::j2n6s300_link_finger_1-ox	j2n6s300::j2n6s300_link_finger_1-oy	j2n6s300::j2n6s300_link_finger_1oz	j2n6s300::j2n6s300_link_finger_2-x	j2n6s300::j2n6s300_link_finger_2-y	j2n6s300::j2n6s300_link_finger_2-z	j2n6s300::j2n6s300_link_finger_2-ox	j2n6s300::j2n6s300_link_finger_2-oy	j2n6s300::j2n6s300_link_finger_2oz	j2n6s300::j2n6s300_link_finger_3-x	j2n6s300::j2n6s300_link_finger_3-y	j2n6s300::j2n6s300_link_finger_3-z	j2n6s300::j2n6s300_link_finger_3-ox	j2n6s300::j2n6s300_link_finger_3-oy	j2n6s300::j2n6s300_link_finger_3oz	j2n6s300::root-x	j2n6s300::root-y	j2n6s300::root-z	j2n6s300::root-ox	j2n6s300::root-oy	j2n6s300::rootoz	j2n6s300::j2n6s300_link_3-x	j2n6s300::j2n6s300_link_3-y	j2n6s300::j2n6s300_link_3-z	j2n6s300::j2n6s300_link_3-ox	j2n6s300::j2n6s300_link_3-oy	j2n6s300::j2n6s300_link_3oz	j2n6s300::j2n6s300_link_2-x	j2n6s300::j2n6s300_link_2-y	j2n6s300::j2n6s300_link_2-z	j2n6s300::j2n6s300_link_2-ox	j2n6s300::j2n6s300_link_2-oy	j2n6s300::j2n6s300_link_2oz	j2n6s300::j2n6s300_link_1-x	j2n6s300::j2n6s300_link_1-y	j2n6s300::j2n6s300_link_1-z	j2n6s300::j2n6s300_link_1-ox	j2n6s300::j2n6s300_link_1-oy	j2n6s300::j2n6s300_link_1oz	j2n6s300::j2n6s300_link_6-x	j2n6s300::j2n6s300_link_6-y	j2n6s300::j2n6s300_link_6-z	j2n6s300::j2n6s300_link_6-ox	j2n6s300::j2n6s300_link_6-oy	j2n6s300::j2n6s300_link_6oz	j2n6s300::j2n6s300_link_5-x	j2n6s300::j2n6s300_link_5-y	j2n6s300::j2n6s300_link_5-z	j2n6s300::j2n6s300_link_5-ox	j2n6s300::j2n6s300_link_5-oy	j2n6s300::j2n6s300_link_5oz	j2n6s300::j2n6s300_link_4-x	j2n6s300::j2n6s300_link_4-y	j2n6s300::j2n6s300_link_4-z	j2n6s300::j2n6s300_link_4-ox	j2n6s300::j2n6s300_link_4-oy	j2n6s300::j2n6s300_link_4oz	object-height	object-radius	object-pos-x	object-pos-y	object-pos-z
0.38133311829	3.86505480019	4.82583884755	11.647751257	3.03274260212	13.8342318062	0.199346637781	0.200062354251	0.200013582719	0.110131893368	0.034808631214	0.367882480728	0.0818098638775	0.130988626434	-0.0342530224906	0.0300369515191	-0.12612112338	-0.114113301658	-0.0772192645868	-4.21590495821	-2.04122104654	-0.723562832468	-0.399039539233	-0.0208982294883	0.00703394233581	-0.00116716711425	-0.00224832226584	0.445650600625	-0.337084059479	0.484830193641	-0.0189024045445	0.712694988039	-0.542385558552	0.464363274863	-0.279328043308	0.475055807649	0.674441578463	0.02846572144	-0.643912904414	0.4996698262	-0.30624146719	0.472219310805	0.691016219886	-0.104400700259	-0.55549712544	5.11129583722e-05	-2.62088550896e-05	2.89490418368e-06	-1.92287441745e-05	-4.51752013829e-05	-6.41020326405e-06	0.24754759839	-0.122726190762	0.578491466307	0.514272092915	0.485309168396	0.664640557594	0.000778708266086	0.00139820377837	0.275504099891	0.0963386141783	-0.700514259601	0.582635876865	4.60390345327e-05	-2.43209503919e-05	0.156753618762	0.230551677067	0.973060081656	1.31148989047e-05	0.483833646133	-0.301349267418	0.591597598408	0.0554436168053	0.0774609642111	0.944126119078	0.468975635497	-0.266436613094	0.655580242713	0.0983423373066	-0.486570422031	-0.792576816355	0.412453126606	-0.218582897224	0.660562218084	0.255539119672	-0.795449341524	-0.385357430169	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
0.433990818275	3.88038075225	4.97982725888	11.7022682704	3.0745077228	13.8511008924	0.199137927311	0.20059637913	0.200577998589	0.126380123025	0.0440384303278	0.350367577306	0.134200179083	0.0833560425556	0.0478362799185	-0.00779889921704	-0.00145449638963	0.0154969726856	0.139344271434	-3.75991502642	-2.07085311966	-0.858956408009	-0.486727067974	-0.0113730392446	0.0087426873248	-0.00526074973853	-0.00659637753081	0.417850815262	-0.339092619771	0.393380564124	-0.01947137195	0.814285906519	-0.420142235566	0.432649619762	-0.279587009312	0.397602023381	0.562357028704	0.109992196276	-0.694942731848	0.467776648447	-0.301807066758	0.381810596495	0.57635905044	-0.0399811192628	-0.63053644285	5.19190223638e-05	-3.04830783703e-05	3.04528620457e-06	-1.88148109713e-05	-4.92883375862e-05	2.68842063925e-06	0.246888717664	-0.151368972709	0.565813454084	0.588908465786	0.391387364501	0.643114665111	0.000901923227561	0.00132181496986	0.275504151757	0.0807518939855	-0.702483279266	0.554588059204	4.56848420905e-05	-3.01773709607e-05	0.156754264304	0.273692547836	0.961817231732	1.86762476369e-05	0.471908883215	-0.331007630803	0.49930019979	0.171549604356	-0.0299283596258	0.946901816022	0.46789313718	-0.31470246963	0.571901516145	0.0837790154386	-0.345164328092	-0.8546991763	0.414804638453	-0.269182844449	0.598191816761	0.274832037104	-0.708965773986	-0.518943498412	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
0.474168653352	3.8882349234	5.11313080283	11.7501434224	3.10516016998	13.8703082786	0.199100685804	0.200793191928	0.200704804672	0.070434416193	-0.00972508689652	0.356305476865	0.175284086936	-0.0356865265525	0.142263853811	-0.00864416087546	-0.0362696727408	-0.00955773839792	0.269384014962	-3.53421807962	-2.20305612706	-0.980473591507	-0.557852856481	-0.0100589449978	0.0091066480758	-0.00757702974385	-0.00811498742895	0.383345888398	-0.327418560569	0.326185130092	0.00952411005743	0.88013186018	-0.303252856524	0.39834417936	-0.270800637596	0.344781607602	0.466712961586	0.18638167064	-0.701581977735	0.432106353109	-0.287263772113	0.320935829675	0.473735353017	0.0254695363345	-0.658843283416	4.97711011977e-05	-3.41026109116e-05	3.09978003663e-06	-2.34398566234e-05	-4.81755351605e-05	3.49823792754e-06	0.24322886472	-0.176980660538	0.554185000975	0.640641489035	0.299290746066	0.62074467843	0.00100434571659	0.00124634478464	0.275504832354	0.0668634774734	-0.703941100421	0.52765769348	4.37034984794e-05	-3.23985919495e-05	0.156753771558	0.311227770903	0.950335347562	1.76810253283e-05	0.446789668054	-0.346157737195	0.42530651395	0.24875288631	-0.142887649326	0.927650574406	0.450473554368	-0.348558295321	0.499514247865	0.0829908733861	-0.215655400078	-0.89917319028	0.402994171181	-0.309068056201	0.540833433415	0.280096339369	-0.624111210777	-0.635155841802	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
0.494592058956	3.88321114866	5.21731506938	11.7888165751	3.11775854633	13.8946320807	0.199194886968	0.200335539363	0.200181115119	0.0749669252921	0.00911893374366	0.316417952912	0.10640254037	0.193555223595	0.0258968364324	-0.0804455052343	0.226115191056	0.182196974232	-0.0429105716748	-3.15142478723	-3.05662577899	-1.0543469398	-0.520775189417	-0.0203098552038	0.00744662344004	-0.000376655180084	-0.000960543951703	0.36172279775	-0.304785286761	0.286041040897	0.0468039380891	0.912957657895	-0.210950858999	0.378174941419	-0.253186001733	0.315535972772	0.400283167032	0.248754388628	-0.683304216912	0.41112404772	-0.264368853383	0.287726879527	0.399041567223	0.0830459650545	-0.657436174489	4.65089767343e-05	-3.73422896386e-05	3.03782965536e-06	-3.07493480374e-05	-4.31730066177e-05	-3.28454483101e-06	0.241213264249	-0.192786652671	0.545312477428	0.667951914165	0.232023117181	0.600216768331	0.00105762763487	0.00120043416087	0.275504296711	0.0610125280747	-0.704473243436	0.509653597222	4.14263478822e-05	-3.37999756273e-05	0.156753633727	0.333299755696	0.942820911494	1.69228859041e-05	0.427904997194	-0.344364656145	0.376895627774	0.287132543038	-0.236490184793	0.90219851328	0.43472854283	-0.3614749157	0.448857540476	0.0929937524005	-0.118687023894	-0.924226455	0.391359622244	-0.328694418807	0.499358289863	0.281806875254	-0.556598960224	-0.712732032993	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
0.0571716452225	3.38784163163	5.4343129022	11.9311236597	2.65752485588	14.3568516704	0.199140457153	0.199777941173	0.199537166747	-0.329304365785	-0.350107242525	0.0823407073471	0.0751885519334	-0.348845065611	0.316073534588	0.0123626577248	-0.019897466082	-0.00753303067729	-0.0262731973151	1.30485759056	-3.5564671806	-0.856302143851	-0.24627470582	-0.00347055035288	0.00891899899166	0.00273920302335	0.0035816438763	0.403483139956	-0.0306902222003	0.23886906087	0.352533221138	0.884154133189	0.201371773321	0.430034536173	-0.0347033945933	0.294288538943	0.108808613186	0.471821566439	-0.382350223201	0.461852894923	-0.0256922540789	0.264262936492	0.0443832736817	0.315707992759	-0.427270518476	5.27800340084e-05	-1.8942440398e-05	2.47955114016e-06	-1.65277064049e-05	-4.69282990717e-05	7.78033762851e-06	0.30425455115	-0.159083655211	0.499713010802	0.704530642851	0.0604447762097	0.382796618437	0.00081094022063	0.00139285053171	0.275503760083	0.176644425933	-0.684678116535	0.522405926266	4.85059108223e-05	-1.67612951667e-05	0.156753929251	0.241305008568	0.970449324276	2.97988743407e-06	0.442263999753	-0.143325117766	0.243304451	0.324050651914	-0.682528819064	0.624380119839	0.441036877651	-0.212870113477	0.269444470816	0.119602693287	0.331941112986	-0.93124135422	0.410976309467	-0.228237952295	0.335541641816	0.26420664023	-0.185227352237	-0.93908552744	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.171871109368	3.1424276712	5.49106509741	11.9829023815	2.42006898007	14.5760247593	0.199509284204	0.199739326154	0.199505224005	-0.330143239058	-0.35428142272	0.0772336130178	0.0599734909766	-0.337805854627	0.32581617374	-0.0320458536156	0.0148865903403	0.0265480069931	-0.0233712519779	3.35378229642	-3.34864374762	-0.643669463719	0.0836888166823	0.00582289479834	0.00478665002547	0.00347319046887	0.00424187648511	0.43951720749	0.0784011159755	0.24993310284	0.486713628226	0.824398061183	0.258085684427	0.471540462895	0.0546606908178	0.296666191849	0.0240034875001	0.436047263848	-0.240554245053	0.500060918226	0.0653645714176	0.264010068006	-0.0669513021855	0.290219329015	-0.293422215996	5.79642985661e-05	-7.69600885405e-06	3.28722686405e-06	-9.1191636241e-06	-4.96544653286e-05	-3.98723924294e-06	0.339036755841	-0.102375533289	0.482200149298	0.705545547522	0.0473638895817	0.252307860036	0.00053694716496	0.00152362453565	0.275502895171	0.256836852532	-0.658795670232	0.554017957603	5.19465587178e-05	-5.05992094537e-06	0.156753977686	0.1491762263	0.988810624769	-7.41274108204e-06	0.451692404317	-0.036389844834	0.220281458078	0.323003280857	-0.769287770165	0.477326610929	0.44126733555	-0.109655104256	0.229265251516	0.0438845116014	0.444768745419	-0.892869742794	0.418687282833	-0.138479470055	0.293863260112	0.200595832763	-0.074797085561	-0.975076276876	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.375339472368	2.92511473725	5.53879768123	12.0278044976	2.20935206695	14.7696541612	0.199731993429	0.199779783444	0.199459983108	-0.336366002623	-0.355639940132	0.0751057212973	0.0661949839015	-0.339640529682	0.315435258386	0.00469354224816	0.0184804294761	0.0201289113334	-0.0523977546757	4.91166038515	-2.8901433226	-0.418497729471	0.36979685252	0.0113767103977	0.00292695060399	0.00310455674449	0.00463009570574	0.463279888117	0.192359900016	0.24465842523	0.586559132783	0.773952114923	0.237524986505	0.500058703842	0.157955262393	0.279494234116	-0.0216522400354	0.341527069473	-0.142696462901	0.521909477952	0.168751335855	0.242080792046	-0.132096143282	0.203150697342	-0.18973066972	6.01800570979e-05	1.00155780754e-05	2.6648484529e-06	4.51333712342e-06	-5.63661931868e-05	5.43140172915e-06	0.362121392028	-0.0126045918616	0.467495753625	0.702527741517	0.0806888349477	0.108226404274	0.000132157886162	0.00161624591218	0.275503089644	0.352279577035	-0.613077054554	0.598456660773	5.38186245119e-05	1.16212424961e-05	0.156754137127	0.02042359815	0.999791415373	-2.35226708564e-05	0.448265720419	0.0824952800324	0.201474027475	0.328901524116	-0.78324085587	0.363863613385	0.43036905928	0.0104310128489	0.204414568616	-0.0693463712685	0.489706381704	-0.849667482332	0.416483426343	-0.025930413119	0.267527160414	0.132957793083	-0.0109409220451	-0.990139020942	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.532854244759	2.75691842316	5.57576421668	12.0625876659	2.04646442479	14.919586849	0.199980413046	0.199895080233	0.199584496621	-0.33493449415	-0.358547259889	0.0711964530355	0.0725163205265	-0.33791961046	0.313661153422	0.0193795511656	-0.0199476113528	-0.0187950768764	-0.0290494826527	5.87869474148	-2.36014386709	-0.244502486328	0.54399088615	0.0105899914669	0.000589614794138	0.00156730845572	0.00299572085619	0.460958911327	0.271527291835	0.22247652968	0.652195303701	0.735040938449	0.179001339758	0.499727880758	0.23230164683	0.248811474631	-0.0230588797659	0.244697792529	-0.0832362605888	0.514293155419	0.242057237101	0.207435799093	-0.145687217141	0.111047492119	-0.11785718711	6.00459253274e-05	2.13860165617e-05	2.82144987498e-06	1.43357976232e-05	-5.53731964219e-05	-8.84806986374e-06	0.362838151605	0.0612872250594	0.456470809114	0.698524624721	0.110071564054	-0.00466195273447	-0.000191117786506	0.001608908653	0.275503243809	0.42118067802	-0.567956064758	0.628674175454	5.40490953355e-05	2.20712737456e-05	0.156754326231	-0.0808327840991	0.996727675042	-2.58737463445e-05	0.424807293821	0.164975055041	0.183177241533	0.321692464442	-0.759726369624	0.299351636217	0.401556417949	0.0946066791146	0.188396693703	-0.159936514431	0.482925974439	-0.813806387645	0.395023400593	0.0555635004876	0.251396620675	0.0738554773758	0.00955239902555	-0.996606367131	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.626749204227	2.65666878747	5.59780601663	12.0834166041	1.9494952585	15.0089434231	0.200044239168	0.200060629242	0.199622711364	-0.303532863789	-0.306362675999	0.0736373838019	0.0650254244023	-0.305008809203	0.281485222912	-0.0146313807586	0.0379802466262	0.0200336431655	0.0691590217222	6.58863324868	-2.03400785608	-0.192187701426	0.625674052998	0.0104203070777	-0.000388755409932	0.00049109640517	0.00300186000252	0.449199320319	0.316599890201	0.204617485242	0.680255388697	0.716129638388	0.133929128374	0.488846127972	0.275738665926	0.227141229491	-0.0121376469094	0.186996086689	-0.0601429925866	0.498916364976	0.283581583517	0.18426768437	-0.139684446316	0.0561530157084	-0.0860902772115	5.82337622817e-05	2.76788669937e-05	3.371399312e-06	1.93490771633e-05	-5.26706408164e-05	-5.41530985839e-06	0.354689615221	0.10797570131	0.450705831863	0.694137817695	0.134982014378	-0.0699152230013	-0.00039014694812	0.00157099511083	0.275503479709	0.460479808876	-0.536588805237	0.645715460041	5.17574460331e-05	2.74007629965e-05	0.156753463564	-0.143831170503	0.989602239263	-2.53759723622e-05	0.403512588726	0.211552296737	0.172275706368	0.31501447901	-0.734766326309	0.275254828809	0.378603262411	0.142151873383	0.180991423063	-0.209182234958	0.464462375174	-0.794404559702	0.376290795831	0.102799470776	0.244255533251	0.0448793402411	0.011542452427	-0.998154615008	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.668807520482	2.53710840372	5.62583395861	12.1205028843	1.83170190528	15.1151649123	1.20027231891	1.20023691778	1.19998580799	0.502931206182	-0.00107883719375	0.00329285594382	0.0754278922585	-0.00474320731002	-0.00951719344659	-0.00058097269178	0.00231301363488	-0.0228594074131	0.278806077902	6.66263959277	-1.46133204924	-0.0973234190349	0.642954513309	0.00140843501306	-0.00191098297651	-0.00222726180982	0.000767488549014	0.470243270768	0.313913640345	0.132443894458	0.984638014199	0.122640763087	-0.0555064712205	0.500804472832	0.262494761972	0.149767719149	0.0738149282275	0.00196112572646	-0.391486649753	0.499722691856	0.263189180173	0.105329208485	-0.109130221344	-0.0206891374295	-0.388338849218	5.97422003864e-05	3.28330645414e-05	3.7890549886e-06	2.28212494487e-05	-5.0696294239e-05	-4.82480277088e-06	0.35034675896	0.151743126203	0.4251588898	0.696165477785	0.124032507102	-0.159939828237	-0.000561517736266	0.00151290354989	0.275503848559	0.507987616839	-0.49186089413	0.652514605576	5.41632827801e-05	3.23426520493e-05	0.156754274499	-0.202537443811	0.979274517581	-2.49414886091e-05	0.386592054489	0.229527434641	0.13017655297	0.196263855632	-0.67373207614	0.173386147313	0.346358192383	0.171884279478	0.153115900482	-0.265716856759	0.410807692023	-0.689818849096	0.345133624155	0.13669964136	0.218120636093	-0.02314165162	-0.0114557313738	-0.99815053019	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.658892033574	2.53724154891	5.62600308262	12.121712073	1.83139503705	15.1150069973	1.20018204916	1.20014221008	1.19991181533	0.490402080281	0.0131486304768	0.0108162865679	0.0556431141737	-0.0242508686756	-0.00455885065113	0.00346221202778	-0.0175939140929	0.00937959137398	0.122670928664	6.80758645996	-1.44464692098	-0.0708631054236	0.665255059952	0.0033143250997	-0.000967853203666	-0.00147925336726	0.00182980446197	0.475508963702	0.307910078967	0.133102345349	0.985428124198	0.116376589323	-0.052777809107	0.505170389261	0.256290622477	0.150426599775	0.0737042715057	0.00353168503532	-0.3854328226	0.504107031658	0.257301369468	0.105963606384	-0.109395282307	-0.0180432627033	-0.382870483992	6.0481563858e-05	3.21828861101e-05	3.79148976148e-06	2.46799848318e-05	-5.74090236055e-05	5.1212482842e-06	0.352257431693	0.147338409748	0.425064418413	0.696732966678	0.1207901544	-0.15448362203	-0.000545135465146	0.00151760079584	0.275504039624	0.504822965204	-0.495111058496	0.65067232026	5.35243792583e-05	3.03235417056e-05	0.156754581012	-0.196721310946	0.980459444789	-2.23792908436e-05	0.390614476781	0.224794418387	0.130347664052	0.192227705827	-0.676403444013	0.168695854581	0.349552590332	0.167624069039	0.153046226633	-0.262070707227	0.414016568862	-0.686620540702	0.347477480585	0.132643330607	0.21799793475	-0.0217282122178	-0.0105851368154	-0.997832658238	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.590030754164	2.53811538788	5.62657108522	12.125582387	1.83013663696	15.1144945396	1.20033330684	1.20007052887	1.19987717857	0.424553107811	0.00528879083573	7.37724587958e-05	-0.0220764686256	-0.0135086354645	0.000386266648246	0.0429494789902	-0.00534813831378	0.00729684821729	-0.358403215475	6.77491639082	-1.41014082789	0.0307022167396	0.692251010427	0.00347618969432	-0.00208555712299	-0.00063998298788	0.00215534428662	0.503724963647	0.280262914614	0.144934477708	0.988128931673	0.0896529934619	-0.0272042411366	0.529987406008	0.226292181289	0.162923117523	0.0721665495222	0.0259789732873	-0.355493904097	0.530992641116	0.228386055911	0.118576114233	-0.111473931223	0.00996370942831	-0.35750876653	6.27521450219e-05	3.08408605649e-05	2.9971877348e-06	2.62089771288e-05	-5.58369649765e-05	1.11302519712e-05	0.360298678872	0.122801725868	0.428045082421	0.698380434853	0.110871984719	-0.11738727956	-0.000437637801773	0.00155271287362	0.275503303797	0.485648485924	-0.513932331345	0.641991133338	5.66626608317e-05	2.84250091802e-05	0.156754371532	-0.162011698612	0.986788835842	-2.2230202891e-05	0.414222413282	0.202278311387	0.136599371459	0.175319406432	-0.697936981623	0.144596060726	0.368860630852	0.147255826836	0.156561432139	-0.236635608714	0.438398991931	-0.673137603456	0.362174896072	0.11126340444	0.220784430229	-0.00411696946229	-0.0018633026426	-0.995450535999	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.514605993968	2.53475531278	5.61546783878	12.0284769441	1.82838305139	15.1265133111	1.2002092841	1.20015561641	1.19989070711	0.0340943043474	-0.0173744054102	-0.0480779262936	-0.423800983051	0.00117685459104	0.0508464472221	-0.0193977745894	-0.00996565352623	-0.0246788942492	0.0651634110399	6.86656978539	-1.51985102565	-0.0432412195508	0.668594568412	0.00142623683264	-0.00146880261728	-0.00153703341192	0.00170030186356	0.585640485447	0.224454117145	0.269359840079	0.969656874909	0.0747968702751	0.160099306388	0.600831460654	0.167148360898	0.287205249923	0.0746887315076	0.211852638576	-0.300412376978	0.617735391249	0.174086792571	0.247048076171	-0.105334872111	0.202704901602	-0.336176537514	6.9561466138e-05	2.12035266632e-05	3.28622970547e-06	1.27747843443e-05	-6.69389936175e-05	-1.30000554976e-05	0.354303284526	0.0683253363613	0.470345866944	0.686442450347	0.16979525141	0.0399184913398	-0.000220443000855	0.00160211831539	0.275504335175	0.417425140119	-0.570726987187	0.638337817587	6.01731104258e-05	2.16739985643e-05	0.156754571966	-0.0934814079346	0.995621024132	-2.20992280788e-05	0.501199182123	0.156769367823	0.219614272513	0.164522557292	-0.821873104058	0.10212034247	0.446961551997	0.106304034481	0.216924038486	-0.090718518707	0.563284159323	-0.669375419491	0.416589595193	0.0682140333486	0.272457330895	0.140201678404	0.0519012171227	-0.97464145328	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.494446000224	2.5297331395	5.60208303213	11.9117084462	1.82662731093	15.1409409003	1.20023764021	1.20018407875	1.19991914618	0.085859227092	-0.0218700661645	-0.0461346421488	-0.348823804337	-0.00388564893297	0.0468129480883	0.0248868006663	0.00955236196281	0.019398967234	0.0959605414708	6.98369851733	-1.66380995187	-0.0511123256661	0.673521710809	0.00447362617884	-0.00130951799323	-0.00162647755233	0.00185669038339	0.618949927631	0.168778894739	0.370416011899	0.935236711583	0.0702717099143	0.298803060076	0.626398922678	0.109589193665	0.389345631693	0.0985821750335	0.344568524521	-0.259177642934	0.654081659247	0.117220585646	0.355846317737	-0.0743442652617	0.338874646764	-0.320370324233	6.91709777838e-05	1.63964656976e-05	3.00942371972e-06	8.89993889815e-06	-6.19355799979e-05	-6.85177847311e-06	0.341526449909	0.029894410673	0.50050511337	0.674141854012	0.213480719086	0.157149708841	-5.29201091968e-05	0.00161772347316	0.275503723057	0.36166881689	-0.607591143081	0.635622225315	6.28953568244e-05	1.68042218499e-05	0.156754080737	-0.0420355554191	0.999116113997	-2.08539146482e-05	0.54876584045	0.1079148759	0.295867643849	0.141882667655	-0.894179479232	0.0910884418986	0.493465065605	0.0622792632839	0.276850537479	0.0365716862571	0.628614432167	-0.656773469689	0.447229564928	0.0268364448195	0.32211068976	0.250859487262	0.0793472653036	-0.940522039389	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.490029337115	2.52884846104	5.59967500705	11.8906846108	1.82630534272	15.1435397218	1.20030747825	1.20017419068	1.19998365701	0.084686296245	-0.0204879727288	-0.0464694169988	-0.348176926894	-0.0118503664527	0.0428722099713	0.00533215850478	-0.0192798278122	-0.0134659239529	0.0388242961585	6.99364328919	-1.67945151253	-0.0388712175265	0.674287265115	0.000346032513754	-0.00220344485275	-0.00181591851882	0.000882933199919	0.622917698924	0.154710959248	0.394858922786	0.924684277428	0.0702515446172	0.331068995464	0.62836906516	0.0961148612612	0.41269717909	0.106746328125	0.372950803145	-0.250586043386	0.658208559438	0.103600416268	0.381037862579	-0.0641270604942	0.367771358178	-0.317423258066	7.05059838521e-05	1.4211414324e-05	3.9592166482e-06	6.09570699567e-06	-6.21375095584e-05	-2.59471432944e-06	0.337427955184	0.021128265712	0.507562514561	0.670755620488	0.223885264231	0.184803003071	-1.70882708034e-05	0.00161719329058	0.275504270974	0.347739027169	-0.615671379363	0.634981673265	6.16867948723e-05	1.44610287318e-05	0.156754734446	-0.0296260953337	0.999561049582	-2.01896929737e-05	0.557226261825	0.094935643721	0.31550150872	0.134737256061	-0.90854879086	0.0914053475509	0.502480219209	0.0502721217839	0.293044586148	0.0689619459537	0.640390453621	-0.652497451729	0.452897735824	0.0157856425881	0.33557797811	0.277921384741	0.0843690872337	-0.929839287374	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.469463184936	2.52470015686	5.58844078745	11.7926615369	1.82484533663	15.1556408187	1.20016474751	1.20018695843	1.19993266148	0.0868645604534	-0.0144756884764	-0.0382779490791	-0.347188428467	-0.00186495753439	0.0422942233475	0.00581233275917	0.000451992380626	-0.0180999103433	0.0351534660781	7.13688877628	-1.71983040931	-0.0268400510794	0.678788214011	0.00335856754052	-0.000771335838281	-0.00174627745519	0.00134654817044	0.624742937076	0.102945497607	0.483379404226	0.879301237532	0.0739696183729	0.444092343153	0.62319465674	0.0434772130347	0.503521956239	0.146871541195	0.476592307215	-0.218891180597	0.660176745839	0.049425148133	0.48013601644	-0.0145021188601	0.472737965563	-0.306544999635	6.87831129248e-05	9.36977666174e-06	3.6945128512e-06	1.0141862139e-06	-5.87089584768e-05	4.66018150005e-06	0.319601363932	-0.00880652811702	0.532272742021	0.657085768726	0.261312343347	0.282606031869	0.000130999710267	0.00161615305902	0.27550464339	0.295507134317	-0.64237212682	0.632583793324	6.17020837433e-05	1.1130461747e-05	0.156754478477	0.0155711855748	0.999878760397	-2.03113291954e-05	0.577781509964	0.0449244633628	0.390564542001	0.103846009702	-0.950748397526	0.102112857378	0.526666658758	0.0037152909327	0.356121113058	0.18911185175	0.669026444965	-0.633636228179	0.466443458108	-0.0255081647985	0.386910181739	0.373456445017	0.0964092062195	-0.885046956287	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
-0.465078751976	2.52380971887	5.58603120702	11.77167665	1.82453183063	15.1582399512	1.20028746515	1.20022123224	1.19997137835	0.0607735381555	-0.0141610192601	-0.0392358748637	-0.352784511145	-0.00684765160864	0.0433161296817	0.0173488727672	0.0036658606962	0.0193913333441	0.014577724485	7.17029401829	-1.73081110416	-0.0371945518154	0.678457741809	0.00155677395508	-0.00188314479942	-0.00205687857317	0.00133428995214	0.622525495442	0.0917086370801	0.502576396963	0.867965770613	0.0753909134958	0.4677833887	0.61957482697	0.032972475369	0.521969903184	0.156808714058	0.496376202499	-0.212899129084	0.657709542683	0.0383192686387	0.500714706016	-0.00213328298113	0.492884784834	-0.304673282437	6.78048124406e-05	8.2019723237e-06	2.89123993233e-06	2.57825228219e-06	-6.24079298404e-05	-9.88236819579e-06	0.314920693711	-0.0151401736578	0.537698701166	0.653688716644	0.269694444659	0.30406062288	0.000160041246376	0.00161210647643	0.275504250255	0.283361081268	-0.647823268285	0.632033331495	6.07600332507e-05	9.27921438593e-06	0.156754813382	0.0261022292687	0.999659277406	-1.95499567549e-05	0.58004517506	0.0334014046597	0.407942082685	0.095880843459	-0.957929107388	0.106394074004	0.530067444093	-0.00705298895421	0.370930436567	0.216022047968	0.672421241539	-0.628622819022	0.467908554019	-0.0349633604968	0.398985364235	0.394392205185	0.0979138586702	-0.873673041755	0.28492513746	0.0363898438215	0.47811413606	0.443215447664	0.14246256873
